hitClass,exitSpeed,launchAngle,direction,distance,playingLevel
2,21.3631039,1.95288563,-8.122305,9.148799,0
1,29.2914085,-0.309951037,13.9935017,9.39238,1
3,17.8943558,10.173974,-20.2069,14.0144787,0
3,32.4059334,13.8248358,-1.7682519,54.6062622,1
2,0,0,0,0,1
1,16.6074162,-26.7484989,1.11357963,0.901691854,3
5,36.33953,32.9108963,42.0827751,90.4737244,3
4,33.4831276,16.0118141,-34.8625755,60.6471,1
4,33.3267136,19.4773064,9.346093,60.2927933,1
2,37.3095436,5.75598335,14.5008965,29.4870853,2
5,17.53000069,24.20999908,-10.92000008,21.82999992,0
3,30.5904369,9.02016,12.8626585,25.626255,0
2,0,0,0,0,1
3,40.2295,6.331813,-13.3330317,41.892662,1
4,31.5375977,17.7378139,-16.4946842,49.4489136,1
5,24.5928516,32.70662,-3.73092127,49.74032,1
2,0,0,0,0,1
1,36.80337,-1.03640807,2.7998755,10.5773659,2
2,0,0,0,0,2
4,34.727253,20.0710258,-33.79144,67.36472,2
2,0,0,0,0,2
2,0,0,0,0,0
3,21.480896,8.219566,18.9987411,14.7284842,0
2,0,0,0,0,2
4,30.6674366,20.9864731,-18.4371548,61.4343224,1
2,39.99724,4.153545,-15.020215,30.5390549,2
3,34.69551,14.9049864,1.03820932,61.39092,0
4,37.06864,16.0276833,34.88756,71.71508,1
4,32.99895,15.1346836,-5.193896,46.3185921,1
4,30.0074387,18.80208,-6.9038825,58.8518028,2
4,31.9556046,23.3789482,7.08306456,70.6839,1
1,27.5730572,-18.0457649,-5.10452366,2.95055985,1
2,0,0,0,0,3
2,0,0,0,0,1
2,0,0,0,0,3
5,31.5228,29.1251011,-0.846426845,76.19547,0
1,27.6292324,-6.24564362,-4.42216444,5.86811638,2
2,35.3565559,3.06927681,12.4708109,19.06149,1
3,38.2882347,10.13142,18.59215,41.9568558,2
2,26.2698727,4.463552,-11.25101,16.0148544,0
3,31.4885826,10.3225431,-1.894368,36.8842163,1
4,34.0111,15.7569809,-2.237585,57.29972,1
2,35.9455681,2.88723,21.169096,18.1626244,0
2,0,0,0,0,2
2,0,0,0,0,0
3,40.3118629,9.142656,1.63763273,48.24904,2
2,0,0,0,0,1
2,0,0,0,0,1
3,25.2261,9.511633,22.5166626,25.5959587,0
2,0,0,0,0,3
5,35.1441422,43.93487,17.3526287,84.0993042,2
4,41.3869553,18.4123421,20.9436741,91.99917,2
3,33.8510628,7.675695,14.8121481,32.63857,0
4,24.8806019,19.5574245,4.373593,40.4611053,3
1,28.0575027,-5.110185,4.323574,5.7755847,1
1,18.3797874,-25.6674423,-22.54839,1.16345978,1
3,34.2891541,14.2804689,6.787474,52.81689,1
1,40.38775,-4.641407,17.932148,6.49114656,2
2,0,0,0,0,1
1,32.59381,-19.7278614,-5.71370554,3.58128834,1
1,38.03637,-2.86347556,29.48341,7.458438,1
5,29.23933,36.768013,-43.1600723,67.10624,1
4,38.6727638,16.9541759,-0.116218455,85.78368,3
2,0,0,0,0,2
3,32.3743362,12.3854933,5.543422,43.9102249,2
2,0,0,0,0,3
5,39.8193741,25.73169,-16.921484,106.020752,1
3,33.7184219,14.467514,-20.3924084,56.33587,1
4,39.09801,18.0529881,8.292243,68.88779,3
5,42.4124947,26.5127811,14.9036455,114.155357,1
5,22.7600155,49.19753,6.246949,43.19815,0
5,36.539875,32.4271431,-12.5957365,83.3703461,2
1,35.39048,-2.73381472,18.0447445,7.55280542,0
1,37.24655,-3.54121351,14.1983032,6.91819239,1
1,25.5059586,-21.0523415,-31.6848621,1.7512095,2
5,38.6931343,28.7297,1.55009532,100.324409,2
2,0,0,0,0,1
2,0,0,0,0,1
2,44.8196869,5.606353,33.2119,29.23076,1
5,22.4296055,25.7683182,-8.32761,40.59928,0
4,41.1548424,19.0192471,9.910222,98.9785461,3
3,26.34942,6.0829916,-10.8619242,18.2839279,0
2,0,0,0,0,1
2,0,0,0,0,1
3,33.3075676,7.035471,-1.68133867,27.191721,1
5,38.3219757,28.8913956,2.877444,103.957062,0
2,0,0,0,0,1
4,36.042942,22.1443977,16.8429451,83.61501,2
2,0,0,0,0,1
4,32.418293,22.1577473,23.1950741,62.75183,3
2,0,0,0,0,0
2,41.16338,2.10771942,-10.2272778,17.7742443,2
4,38.2925,21.0434055,-16.5577374,89.9995651,3
1,32.4603043,-8.168011,29.38458,5.418408,0
2,0,0,0,0,2
2,0,0,0,0,0
5,31.4817734,27.325901,-6.13435173,71.7186661,0
6,21.6592464,53.33816,-1.37828362,37.8507423,1
5,39.78682,35.57538,-10.1410112,105.37944,2
4,45.6457558,19.7668419,-4.31528473,120.27636,3
2,0,0,0,0,3
2,39.5825424,0.270772576,9.031693,13.6548386,3
2,0,0,0,0,1
2,0,0,0,0,3
4,29.59224,17.1290569,26.3734188,47.4104843,1
5,37.13218,36.3774147,22.1250877,93.6994,1
2,0,0,0,0,2
2,40.8128548,5.496128,8.967969,30.5760059,2
3,38.0032043,13.6021433,-5.877325,59.5211525,1
2,0,0,0,0,1
4,35.66542,18.28559,16.38735,60.1551,2
2,0,0,0,0,1
2,0,0,0,0,2
3,30.8970242,12.3150759,48.1721954,35.0798569,1
4,38.41174,17.3814983,-22.4763737,89.26564,2
2,0,0,0,0,2
1,33.8451843,-5.43820953,15.11432,6.10246754,1
2,31.6389942,3.02593374,26.0264587,18.1732349,3
2,41.166275,0.36602,32.7543755,13.85488,2
1,37.6869049,-0.6190776,37.96949,11.7903481,1
5,37.22272,35.19847,11.6072779,97.676,1
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
3,39.138176,11.15947,-2.79384637,67.26434,1
5,28.2510815,29.239624,-23.6805744,63.1896324,1
1,28.4105453,-11.3574877,2.937404,2.629452,1
2,0,0,0,0,2
2,30.13536,3.282183,37.1979637,18.7818317,1
5,35.35186,34.12257,16.049612,85.0529,3
6,31.5475922,51.302002,-22.1568813,65.12053,3
2,0,0,0,0,1
1,33.88396,-5.66868639,14.4438992,4.33729124,1
5,32.3046646,25.6152611,38.1702843,68.6923141,1
4,34.61782,16.1067619,-6.5597806,69.10219,2
4,32.9156342,16.0590744,-21.5514984,59.5658264,1
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,0
3,35.8673973,9.343929,8.142567,47.8038635,1
5,31.2198715,37.3398361,-16.9484444,68.45648,1
2,0,0,0,0,2
2,0,0,0,0,3
4,40.4961433,22.3602142,31.9922962,78.8840256,1
4,35.07377,23.4891644,14.7976723,87.67476,1
5,27.7713337,37.758297,-13.2354851,59.47786,0
2,39.3055038,2.99959755,-6.794494,23.3842831,1
2,0,0,0,0,2
4,24.4018211,23.6119976,11.1985092,42.0937767,2
2,0,0,0,0,3
5,32.0082436,31.059803,-20.9329624,68.99004,1
5,23.1275711,37.6742172,92.46603,46.4053345,2
2,0,0,0,0,3
5,33.63052,30.8920269,-25.960083,79.8703461,2
5,18.1628075,26.94762,97.65223,23.9868317,2
5,40.231678,35.2619934,13.4617863,113.562561,2
4,31.6455364,19.93111,-16.0134239,57.06933,1
5,40.64213,32.35103,-28.94551,107.124542,2
2,0,0,0,0,0
2,40.1371,4.892062,10.15843,30.2482777,1
2,0,0,0,0,2
5,35.0707169,34.6344757,12.9152966,90.59176,2
2,0,0,0,0,1
4,37.475193,15.3629732,2.96551323,65.14551,2
2,0,0,0,0,2
3,42.6993866,12.6241751,15.3899956,69.873764,2
2,29.67154,4.80349874,6.32514,22.1895981,1
2,0,0,0,0,2
5,37.8524628,32.68038,-12.9802322,97.18347,3
2,26.1977482,2.23786616,10.6040554,13.4632483,0
2,0,0,0,0,1
4,35.4234619,18.34764,8.723113,73.13872,1
3,37.748085,10.9215965,-10.4934444,53.96546,1
1,38.11038,-5.6574564,4.857197,5.89007044,1
5,29.34485,24.220068,-30.3342133,55.7928467,1
3,37.84029,12.4807711,3.514965,54.5078239,1
3,32.47917,8.685768,-17.2124443,35.2233047,2
1,25.0322056,-16.40249,13.4973431,1.41363013,0
2,0,0,0,0,0
3,42.83222,11.6981859,23.712532,53.2339,3
3,38.3855133,9.306883,17.2781181,43.2043571,1
1,29.1275578,-3.49373579,29.0230846,7.49805975,1
1,41.15235,-10.2248259,-7.03014755,5.101577,1
5,45.82086,26.978735,10.19046,131.823608,3
5,32.7256279,24.9158211,-10.1396475,72.50078,0
5,31.3727741,32.6097,2.88125038,75.17582,1
4,33.05934,18.192112,-1.08399045,62.1971779,1
4,36.776,17.0593529,-39.76601,67.8059845,1
4,33.3860855,22.9585686,-18.1923389,77.6204758,2
2,33.6289558,0.813297,-3.2958777,16.9513512,0
5,30.02109,35.8980827,-26.5894852,63.87712,1
4,37.2530861,18.2261353,27.47083,68.86934,3
5,35.0611763,38.02774,-18.9796066,91.5604,2
4,37.0561867,18.1363163,-20.5359173,75.4851761,1
3,39.29792,7.399519,19.228405,37.8638954,1
5,34.60575,36.57119,3.5427568,85.23982,1
5,35.3942032,33.8984,29.570837,92.6998138,2
2,46.8689728,5.78458929,20.7088413,28.664032,2
5,32.20308,33.4860229,-7.73090172,78.2727356,1
3,22.2943821,14.4818392,56.5414619,24.4680824,0
2,0,0,0,0,2
5,28.8974266,26.9052734,45.5092049,54.2523766,2
4,35.89672,16.7348862,10.9815044,69.00714,1
4,30.5214825,20.6127052,-21.8889847,57.20131,1
1,32.98825,-19.630249,3.399005,1.930774,0
5,36.052948,37.7926178,-24.4015026,93.12742,2
5,30.2654953,32.3912544,-1.917273,70.9253159,3
3,39.6180229,9.301074,-9.488093,52.7733841,1
5,38.9911461,27.79688,4.857804,84.7860641,1
4,40.0033951,19.3168354,3.51975679,93.04788,1
3,26.2691879,7.65678835,15.5235271,26.0050945,0
2,0,0,0,0,2
2,0,0,0,0,0
4,34.8921127,23.81849,-5.65778637,72.91357,0
5,33.3154831,30.6081638,27.6676311,82.16626,1
3,29.8535881,7.28412867,23.7583313,20.4981823,1
3,32.8759422,10.3564634,5.819017,36.17281,0
2,0,0,0,0,3
1,38.00627,-5.67455339,-5.346322,6.07482147,1
3,42.61163,14.8749323,-6.165942,82.58366,3
5,37.8419151,26.0983753,-3.057554,96.68321,1
2,26.7609062,3.38450336,13.2762661,16.0973587,2
5,15.477459,28.7982025,9.616615,20.5386944,0
5,37.8596344,27.5610867,26.5120945,94.9370346,2
4,39.0523033,17.8869228,1.69931018,68.90076,1
2,0,0,0,0,1
3,32.7857132,11.441206,19.0337887,39.05217,1
5,36.5868454,31.5168056,-10.6536655,100.512405,2
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,0
3,34.72085,10.7482653,1.70679164,48.4520836,1
1,38.3421059,-0.5335658,6.977624,14.4435015,1
5,38.7591629,32.3914,-2.663931,97.25835,1
1,42.6382751,-0.438409626,-34.23415,17.3250313,3
2,0,0,0,0,3
2,0,0,0,0,3
2,0,0,0,0,1
3,26.4182911,12.0691109,10.1699171,31.6076679,0
4,24.48986,21.1915474,-20.1858788,41.7743835,0
2,35.6315079,3.98620534,13.7728424,23.3421364,1
6,15.65312,65.12334,-14.8082943,16.7406979,0
2,0,0,0,0,0
5,27.7794151,26.3478985,-2.19938374,60.1848,0
2,40.8748436,4.89100456,-8.025055,36.29294,1
2,0,0,0,0,1
5,31.25324,36.4387,-21.5571136,71.30196,0
5,34.0978775,30.97608,8.953497,87.0799,2
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,2
4,24.2440777,22.7719021,-23.1010952,39.175293,1
5,30.4424114,28.20446,6.59107876,68.81653,3
3,37.270256,8.101264,10.2094564,33.9030724,2
4,37.13565,19.4474,49.2795219,73.19544,2
4,44.07017,16.465744,5.31004572,106.465164,3
2,0,0,0,0,0
3,31.3830376,13.9630451,40.3714066,34.4309425,1
5,27.75595,34.4450722,14.5989113,56.4225922,3
3,39.4728661,10.2217531,23.4876633,46.1283035,1
2,0,0,0,0,2
5,41.2912674,46.3463631,-2.39030933,100.591026,2
3,32.3069229,11.8444834,10.23851,32.1053619,2
2,0,0,0,0,1
4,35.5542221,22.1046562,11.3078709,82.90283,3
2,0,0,0,0,0
5,31.1399326,32.497303,11.0355759,74.72364,0
2,0,0,0,0,1
5,33.98741,29.841301,7.560206,80.30738,0
4,35.4945374,16.2645435,15.7994509,63.8300247,0
1,19.7204456,-5.803011,-2.61774588,4.476253,0
2,33.53564,0.048534367,-29.53384,11.3916445,1
2,0,0,0,0,2
3,32.9789124,8.145126,-5.9533453,31.8018951,1
5,24.6407127,29.18087,19.970911,45.5151672,1
2,0,0,0,0,2
2,31.927227,5.978985,-4.21926641,24.7530556,1
3,36.5660172,12.1559639,-11.5931854,50.91757,1
2,0,0,0,0,1
2,0,0,0,0,0
4,22.4719257,23.2337246,-9.361288,37.799015,0
4,19.0201855,23.65515,39.0703354,24.7942753,0
3,24.52157,8.285256,19.45177,17.95071,0
5,27.0440559,36.104393,-16.7467537,63.3846741,1
2,36.149128,5.02126,16.5253849,21.94614,0
5,35.24928,31.460638,-26.83981,84.3152847,2
4,21.3969517,17.2882271,26.23839,24.6959553,0
2,0,0,0,0,0
2,0,0,0,0,0
3,35.766,13.1990337,4.401287,56.4712257,3
3,30.8465023,12.8094025,4.957209,40.4894028,1
2,0,0,0,0,1
3,38.75718,13.9677429,-0.634592354,73.7274246,2
2,0,0,0,0,0
3,37.6082726,10.8452568,10.1535282,45.9393578,3
1,29.0234966,-29.6331444,43.7628021,1.13214076,1
1,34.19023,-10.4609518,14.715169,3.53798819,0
1,42.51103,-3.75084686,30.7518654,5.49444628,1
4,35.43551,17.207201,-24.3783073,71.36517,2
5,36.024456,28.9863014,8.568381,90.54447,2
4,23.2678852,20.7177658,-14.9838648,33.89813,0
5,28.73924,32.3721428,3.53329587,66.0046539,0
2,0,0,0,0,1
3,38.96476,11.8009653,2.312992,62.86701,2
1,19.49567,-54.27803,-8.374101,0.2683854,0
6,32.73445,51.7426834,-6.65862131,70.4851761,3
4,46.03516,22.5183277,0.5668664,123.667946,3
4,26.57433,20.5346146,25.3963985,44.59023,1
2,47.0903168,3.03862739,4.62729645,25.81191,2
5,33.8607826,28.2853813,-18.8497448,82.62054,1
2,0,0,0,0,2
1,33.70788,-3.47599483,21.4091415,8.279962,2
2,43.2600365,2.45006061,-2.18793821,23.73042,3
4,30.4133282,23.8315639,-15.6339235,59.6900177,1
6,21.1413345,65.299736,-14.5473614,0.673843741,1
2,0,0,0,0,2
1,40.61763,-10.5826759,-4.79758453,4.828234,2
5,33.9601631,32.5189362,-18.245533,79.89915,1
2,0,0,0,0,1
5,28.209301,33.2161636,-5.06958675,64.25968,1
4,34.02937,20.6813183,-25.3579769,54.4240723,2
3,37.855114,9.834023,-18.9433155,54.63015,2
1,36.194294,-1.57921553,-16.1116428,8.801521,2
5,16.7682114,26.0234146,23.7044449,22.4914742,3
3,38.06154,9.77943,22.570158,46.3093643,1
2,0,0,0,0,1
2,0,0,0,0,0
2,0,0,0,0,0
1,21.5614586,-28.167448,-5.796804,1.72730017,2
5,21.6038876,26.1026573,-1.453202,37.20245,0
2,0,0,0,0,2
2,0,0,0,0,2
3,37.3931351,7.28214025,18.9193039,42.0374,2
2,0,0,0,0,2
1,21.6709118,-2.43135953,-0.6224745,5.607476,0
3,33.94055,13.3397751,12.4940825,41.82502,2
2,0,0,0,0,2
1,34.5696259,-3.63079023,0.8122232,6.55335951,1
4,29.7264862,16.012949,8.575692,37.7134476,1
2,43.36492,4.48912954,26.31772,23.7030773,2
6,23.3355179,57.4867058,-19.6796684,40.5784721,1
1,42.1811333,-2.40564513,13.7229786,8.800244,2
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,1
3,16.9843636,7.59339952,-0.257274628,10.0157862,0
3,31.6299553,14.3663225,5.77715445,52.41231,1
4,41.30331,21.8934383,0.7906072,108.574646,3
4,31.9868832,17.3745747,-4.5486865,58.19162,1
2,27.28154,0.6758317,1.97124171,9.89310551,0
2,0,0,0,0,0
4,38.31268,21.4296417,-2.80921125,83.25642,1
1,21.6069012,-7.974524,-11.1366291,4.166429,1
1,28.47394,-7.27401638,45.33368,3.42799377,0
2,0,0,0,0,2
3,29.60021,14.6728659,-9.673604,41.1401024,0
2,0,0,0,0,2
3,37.843132,9.556948,8.35234,36.5386124,2
2,0,0,0,0,3
1,38.6090431,-4.24050856,0.184637159,11.5690346,2
4,24.4233627,19.2805462,2.145965,42.0839577,0
1,20.23718,-19.8933468,13.1931953,2.112967,0
3,38.0362358,13.01619,6.29193,73.82148,1
2,35.5994568,5.37391472,0.407667875,33.1247635,1
2,0,0,0,0,1
2,45.353054,2.64358,8.500787,22.4647236,3
4,37.5159569,18.2305679,21.9745541,64.91701,2
2,38.2536736,5.827727,-16.2097778,26.9214973,2
4,27.305685,22.9192886,-8.899403,48.9388733,1
2,0,0,0,0,2
3,30.748455,8.967064,13.8508215,27.4475079,0
4,34.06304,22.000391,20.45739,65.37649,2
1,33.53777,-5.8049016,19.6055317,5.36590672,1
2,0,0,0,0,0
5,39.6150246,24.5792065,-12.6982069,101.6364,2
2,0,0,0,0,3
4,35.7099152,17.60558,-15.6345873,70.5621262,1
2,0,0,0,0,1
2,0,0,0,0,2
5,27.2599087,31.585722,-6.22977972,58.1686745,0
4,34.0320244,15.4123611,-18.8369751,61.24355,1
2,0,0,0,0,3
4,15.4616442,23.0659885,-9.574405,17.9073963,1
2,0,0,0,0,1
1,26.402813,-1.91103554,-21.29987,7.28635263,0
1,31.92396,-0.0707233,22.9366112,13.2469339,0
5,43.502,32.7934952,7.481602,116.67086,3
2,0,0,0,0,1
3,26.85707,14.5169125,-0.8587434,40.0918922,1
2,0,0,0,0,2
3,37.7384071,12.6078367,15.6369944,58.19409,1
1,39.1612473,-10.29796,0.246771067,4.74235058,1
5,23.732996,32.63679,4.0535574,44.6267433,0
2,0,0,0,0,0
2,0,0,0,0,3
1,17.45903,-12.2548971,-13.8780088,3.68414044,3
2,0,0,0,0,0
1,17.7616558,-8.111023,7.43848467,4.181311,1
5,29.0219574,24.3253918,-3.741163,64.7026443,0
5,38.1940079,32.2472458,-22.2712555,89.50744,2
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,2
4,37.6967239,16.94386,25.8899822,54.17628,1
2,0,0,0,0,2
4,37.42738,21.1574554,-1.25427628,81.61001,2
3,39.4620476,7.18074465,-17.9082413,41.9348526,3
2,0,0,0,0,1
2,38.6823654,5.66200161,18.1140728,34.5089874,1
1,29.2596645,-4.40498447,-25.0455,7.97991228,1
5,21.16113,32.67564,8.288895,35.7180138,0
4,29.26116,17.9179039,1.66648567,52.0621567,0
2,42.9158669,1.54287076,-4.259333,17.6450138,3
2,0,0,0,0,1
2,0,0,0,0,0
1,31.19436,-14.2569647,-57.6758766,1.59405935,2
4,30.5430012,19.0645771,-4.179332,57.2393951,0
3,23.33025,11.9303923,8.533601,24.7644672,0
2,33.0470161,5.29452133,32.865303,18.351717,2
3,31.4655228,11.6648092,-11.1373,38.2172966,1
5,35.860775,39.4181938,12.8432865,87.7757645,2
2,0,0,0,0,0
2,0,0,0,0,1
4,23.3410931,21.50726,5.50588942,35.9163551,0
1,23.9390965,-15.0378675,41.6473122,2.557515,0
5,32.9720955,32.87348,-11.7054138,81.68329,1
5,31.46999931,38,-0.839999974,75.47000122,2
2,0,0,0,0,1
4,34.4344864,23.8977051,-30.25413,84.35151,2
3,34.1064644,13.1104994,18.1509647,39.7885132,3
3,39.61711,8.88083,10.704299,36.75848,2
2,0,0,0,0,0
5,38.186615,30.36752,-9.428203,97.77024,3
3,22.8165188,12.9157839,3.115108,26.9377422,0
1,35.9999847,-14.0595036,-11.6955938,2.26913452,2
6,33.0421257,51.01879,30.31905,69.31918,1
1,38.6238251,-2.13000679,-17.9845619,6.910557,2
3,26.0813541,7.581816,-18.6501217,19.2179623,0
3,34.6636047,14.5026026,4.298722,53.72745,0
2,42.7269821,4.49173737,4.25128841,37.6363335,2
3,39.5649261,6.80892038,-0.914084,49.9690323,2
2,0,0,0,0,3
5,28.2287216,24.0101757,2.083503,56.56006,1
2,0,0,0,0,1
5,42.9098167,28.99556,32.2880669,115.841972,1
3,35.3187943,10.9772005,24.73253,36.8574638,2
2,0,0,0,0,1
1,16.4328079,-1.03283966,1.98493183,7.08271,2
3,30.5791264,14.95136,29.5920963,44.98972,2
4,42.4121323,16.549551,-4.627231,87.66315,2
5,41.4544754,29.8943272,13.2872877,107.462135,1
5,36.38843,33.8730354,-17.3701553,95.4307,0
5,25.002512,31.4565754,4.95056248,52.8585968,0
2,0,0,0,0,2
4,36.33864,19.0054665,12.1290827,75.0278244,1
5,29.7764416,32.877594,16.9140644,73.2292252,1
2,0,0,0,0,2
5,43.8221436,29.982687,13.8565369,104.970726,2
1,18.111845,-16.3276386,-5.1694746,3.46178222,1
2,35.7773933,3.26083231,2.91418314,29.759325,1
5,24.113102,25.4537525,-4.51934052,45.09883,0
1,38.5038223,-5.456204,29.627739,6.18716049,1
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,2
3,35.9156,14.8071451,4.23365736,75.46919,0
6,27.5866852,56.25067,-25.7866421,53.5600166,1
2,0,0,0,0,1
3,33.1206932,14.0309153,-2.5281,54.1944122,1
2,0,0,0,0,2
3,37.5077477,13.8421021,-18.8693943,45.0547142,1
4,26.7361717,17.8936672,-26.0097122,39.5814247,0
1,18.6390514,-0.5583128,-0.431416839,7.11346865,1
2,0,0,0,0,1
1,22.1613388,-2.09091234,-2.14491248,9.252215,0
2,0,0,0,0,0
6,18.027277,83.12886,-178.531387,2.61832881,1
5,39.829483,24.6469841,17.9122372,89.900856,1
5,32.4596977,40.7919159,6.40820646,75.76051,1
2,0,0,0,0,0
2,0,0,0,0,2
3,38.131855,7.57748175,13.7270632,28.063488,3
5,36.03188,29.6935139,-9.581533,87.47762,1
2,37.8574371,2.57742429,0.359153867,17.3897858,1
2,0,0,0,0,1
2,0,0,0,0,0
2,39.0058022,3.446408,7.916205,28.8778839,0
3,36.44018,13.17866,-3.79296827,64.46476,1
3,31.816906,10.4803095,-8.78895,29.9484,0
5,32.45759,30.2648678,-24.09559,73.6164246,1
4,31.7480869,23.9805222,8.423876,72.34583,1
2,0,0,0,0,1
5,38.0189743,34.2746468,5.390203,97.43637,1
5,36.76073,25.37948,2.9277482,64.2532959,2
5,16.7865353,47.5073624,-6.53498268,26.0668716,0
4,42.22729,16.4753876,8.492718,72.22031,3
5,39.5021667,36.6972122,-17.45226,101.099419,3
1,38.77931,-7.253007,14.1711168,5.691354,1
2,0,0,0,0,0
2,37.5632248,0.8741905,-11.2083607,16.1003647,1
5,36.03408,32.034523,-26.6985,91.50917,0
5,33.3089523,46.6035919,18.96173,74.94605,1
1,26.1822758,-0.025659572,8.13649,10.5823183,0
2,0,0,0,0,0
2,0,0,0,0,0
5,36.7995148,32.5596924,-11.68667,95.0835342,3
2,0,0,0,0,1
3,25.9919338,7.85830736,17.8331318,24.5516415,0
5,32.0667953,33.28012,-3.98762083,73.94757,2
3,35.1420746,11.8768635,0.574946046,45.8184433,1
5,35.1534271,34.02814,40.21379,85.93407,1
2,0,0,0,0,1
5,36.65653,24.83845,-13.9371376,92.47682,2
2,0,0,0,0,1
1,39.40612,-17.1605129,-21.9292545,2.72168612,1
3,35.06936,9.588803,33.89059,28.2955227,1
5,33.3064842,38.4714127,10.3543453,80.03349,1
2,21.662817,5.86570835,6.68129539,17.1099949,0
5,21.72999954,47.56000137,-13.52999973,39.84999847,0
2,0,0,0,0,2
3,37.7512627,12.7674723,-3.25815916,55.79334,1
2,0,0,0,0,0
2,0,0,0,0,1
2,0,0,0,0,2
1,11.6688042,-3.61138773,-88.55504,2.87438,1
3,21.1069584,10.4575682,9.104822,18.9365482,1
4,22.0002079,23.0639381,-20.5915413,37.17318,0
3,38.91594,9.054831,-11.6695528,40.1547775,2
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,3
2,0,0,0,0,1
5,33.9404144,24.6802,0.8350446,80.93775,1
5,35.687233,32.27544,7.508485,82.0549,1
4,32.2110329,20.0415,2.85466957,62.9719734,0
2,0,0,0,0,0
4,23.684206,16.531271,-0.139656022,33.7881737,0
2,0,0,0,0,0
2,0,0,0,0,2
3,43.65718,9.273067,6.04877,71.6997147,2
3,32.7195473,11.0753555,-2.06712866,46.6174355,1
3,39.8138275,14.1226473,-22.598877,77.48432,1
3,26.29000092,9.390000343,-17.06999969,25.19000053,2
2,0,0,0,0,0
2,33.6355057,1.440319,-4.94495773,14.38292,1
2,0,0,0,0,0
1,34.9072227,-14.4798651,18.051075,1.88945055,1
1,27.08699,-20.4482346,46.861412,1.72227776,1
4,37.8178635,22.8496857,3.251677,88.0257,1
1,18.1418076,-9.581051,5.668924,3.69555378,0
4,40.78325,16.529398,8.112743,80.4137955,1
2,39.50516,3.08495259,30.3274879,19.6538334,3
5,35.954937,29.105484,-4.60129356,86.1950455,1
5,24.2996941,30.35191,17.3087215,49.21842,0
1,22.9042473,-16.1695652,-40.1127357,1.786439,0
4,30.9519558,19.6532059,-6.42926645,60.1681938,1
1,31.5140762,-13.9957838,9.483752,2.946783,0
2,0,0,0,0,2
3,38.09197,9.578907,1.95306087,60.7047653,0
3,16.47536,11.4933195,10.1962252,14.653882,0
4,24.9075527,18.81228,8.270176,41.9052963,0
3,40.8780937,14.3309975,-0.6733073,70.22578,2
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,3
4,36.8186951,19.9610729,5.188384,83.36391,1
3,35.263195,14.4615269,27.0612717,53.72729,1
3,29.3809814,6.09935141,-5.23454571,23.8765411,1
6,23.7800522,72.75542,-15.37519,23.7638779,0
2,0,0,0,0,1
3,32.05551,11.6104927,-0.5179445,40.6752548,2
2,41.2710762,3.22816062,11.659626,22.17138,2
3,29.6851158,10.2997522,3.963983,29.4853325,0
5,38.4996071,26.7896767,1.10842013,89.9484558,3
5,33.75149,34.029274,-3.49970627,82.63536,1
2,0,0,0,0,2
4,25.379776,22.8348656,20.4662781,42.96915,0
5,32.6024742,31.417141,-12.9241791,80.67572,1
5,36.0991478,41.8966866,-10.5364084,84.97102,0
5,27.48934,26.1170387,17.6899643,53.4980621,0
6,30.6828537,53.5401,-26.1925621,64.70904,1
3,38.55753,9.824674,1.87606251,53.29502,1
3,35.5625458,12.07683,-0.1404486,56.16354,1
5,31.31968,25.6153946,-1.21069312,69.39796,1
2,0,0,0,0,1
4,24.5358829,23.439352,-39.3714066,41.06528,1
2,31.8284473,3.80964112,41.9909821,25.9532032,1
1,39.882988,-10.749773,-21.0069866,4.034995,2
5,21.6259232,44.1164055,-43.42094,40.07833,0
1,40.54113,-2.84921813,0.115731835,8.386393,2
2,0,0,0,0,2
2,0,0,0,0,2
5,34.7544136,27.3834858,6.415028,84.58582,1
4,39.4522743,16.0236683,-42.2243919,63.6879539,3
2,0,0,0,0,0
1,40.3685875,-0.707252,14.7739048,9.507683,1
4,39.0045052,17.9358463,0.6359741,93.11044,2
2,0,0,0,0,1
2,34.1143761,0.012657692,-18.7219677,12.1175871,0
2,0,0,0,0,0
4,35.84453,18.6276989,6.655828,77.58624,1
2,0,0,0,0,0
4,29.998724,23.7530937,-9.212309,61.1440277,1
3,33.9891968,11.5425758,-7.20758343,51.70015,1
2,0,0,0,0,2
3,38.2101021,14.3205814,0.592422545,70.0480347,2
1,39.12678,-1.83147669,14.9378042,10.4472065,1
2,0,0,0,0,2
5,39.0760155,36.7351646,35.4387321,98.5670242,3
1,19.4300537,-7.318979,3.71992683,5.46749258,1
2,34.0634537,2.44077277,-70.61414,22.3725529,1
2,0,0,0,0,2
2,0,0,0,0,3
